,start_district,finish_district,count,total_distance,total_duration,time
1754,602,104,79.0,531942.0,144531.0,morning
1755,602,104,6.0,45521.0,12487.0,night
1756,602,105,1.0,10380.0,2805.0,evening
1757,602,201,12.0,105119.0,28315.0,day
1758,602,201,17.0,155772.0,42813.0,evening
1759,602,201,18.0,149750.0,41368.0,morning
1760,602,201,27.0,214644.0,58685.0,night
1761,602,202,4.0,44268.0,11802.0,day
1762,602,202,1.0,9439.0,2524.0,evening
1763,602,203,4.0,43658.0,11978.0,day
1764,602,204,1.0,11352.0,3111.0,day
1765,602,301,2411.0,11118937.0,2885588.0,day
1766,602,301,1196.0,5587757.0,1445812.0,evening
1767,602,301,1170.0,5605895.0,1451320.0,morning
1768,602,301,149.0,774211.0,203425.0,night
1769,602,302,232.0,1221846.0,343190.0,day
1770,602,302,220.0,1166595.0,326975.0,evening
1771,602,302,137.0,774127.0,219797.0,morning
1772,602,302,54.0,305628.0,85582.0,night
1773,602,303,445.0,2367468.0,655025.0,day
1774,602,303,315.0,1683329.0,465252.0,evening
1775,602,303,402.0,2132019.0,584351.0,morning
1776,602,303,66.0,358525.0,99258.0,night
1777,602,304,47.0,326859.0,92217.0,day
1778,602,304,45.0,320051.0,89104.0,evening
1779,602,304,66.0,456323.0,129265.0,morning
1780,602,304,8.0,55749.0,16048.0,night
1781,602,305,282.0,1721447.0,448885.0,day
1782,602,305,234.0,1464911.0,385440.0,evening
1783,602,305,138.0,840506.0,219038.0,morning
1784,602,305,16.0,91782.0,23874.0,night
1785,602,401,9.0,87290.0,25886.0,day
1786,602,401,10.0,92292.0,26851.0,evening
1787,602,402,1.0,9944.0,2716.0,morning
1788,602,404,69.0,461642.0,131789.0,day
1789,602,404,18.0,112697.0,32421.0,evening
1790,602,404,35.0,234862.0,67517.0,morning
1791,602,404,5.0,35044.0,10008.0,night
1792,602,501,955.0,3988916.0,1062208.0,day
1793,602,501,871.0,3381745.0,896985.0,evening
1794,602,501,390.0,1721702.0,455067.0,morning
1795,602,501,78.0,283422.0,72924.0,night
1796,602,601,1596.0,3942017.0,1172058.0,day
1797,602,601,1002.0,2359364.0,708072.0,evening
1798,602,601,974.0,2141665.0,639845.0,morning
1799,602,601,126.0,299082.0,89534.0,night
1800,602,602,26027.0,29266137.0,8582770.0,day
1801,602,602,20545.0,22763807.0,6641577.0,evening
1802,602,602,15389.0,17262342.0,4919417.0,morning
1803,602,602,2629.0,3048320.0,870447.0,night
1804,602,603,2467.0,7324724.0,2166770.0,day
1805,602,603,1879.0,5522035.0,1636585.0,evening
1806,602,603,559.0,1601256.0,471017.0,morning
1807,602,603,465.0,1369147.0,404870.0,night
1808,602,701,3715.0,9392274.0,2429556.0,day
1809,602,701,2156.0,5800454.0,1499329.0,evening
1810,602,701,2678.0,4779365.0,1251266.0,morning
1811,602,701,503.0,1279279.0,332842.0,night
1812,602,702,386.0,1349036.0,384364.0,day
1813,602,702,317.0,1071075.0,309170.0,evening
1814,602,702,195.0,711816.0,201845.0,morning
1815,602,702,76.0,264322.0,75571.0,night
1816,603,101,13.0,128116.0,33483.0,day
1817,603,101,6.0,50709.0,12850.0,evening
1818,603,101,22.0,198001.0,51091.0,morning
1819,603,101,2.0,18046.0,4798.0,night
1820,603,102,5.0,52569.0,13680.0,day
1821,603,102,6.0,63791.0,16704.0,evening
1822,603,102,2.0,21246.0,5692.0,night
1823,603,103,1.0,9477.0,2586.0,day
1824,603,103,2.0,20753.0,5684.0,evening
1825,603,103,1.0,10091.0,2675.0,morning
1826,603,103,3.0,33334.0,9142.0,night
1827,603,104,3.0,27772.0,7542.0,day
1828,603,104,3.0,29503.0,7927.0,evening
1829,603,104,2.0,20307.0,5389.0,morning
1830,603,105,1.0,14435.0,3918.0,evening
1831,603,201,1.0,11076.0,2929.0,day
1832,603,203,1.0,13334.0,3673.0,day
1833,603,203,1.0,12296.0,3369.0,evening
1834,603,301,171.0,1145561.0,299006.0,day
1835,603,301,80.0,532376.0,138835.0,evening
1836,603,301,136.0,944069.0,246658.0,morning
1837,603,301,19.0,133607.0,35258.0,night
1838,603,302,12.0,88549.0,24474.0,day
1839,603,302,10.0,74975.0,20604.0,evening
1840,603,302,2.0,15584.0,4255.0,morning
1841,603,303,34.0,267942.0,72841.0,day
1842,603,303,14.0,103489.0,28426.0,evening
1843,603,303,56.0,431761.0,118982.0,morning
1844,603,303,1.0,7864.0,2179.0,night
1845,603,304,2.0,16697.0,4473.0,day
1846,603,304,2.0,19543.0,5483.0,evening
1847,603,304,1.0,9395.0,2551.0,morning
1848,603,305,14.0,121455.0,31800.0,day
1849,603,305,5.0,48551.0,12805.0,evening
1850,603,305,29.0,257567.0,67158.0,morning
1851,603,305,1.0,10920.0,2947.0,night
1852,603,404,2.0,22109.0,5995.0,day
1853,603,404,2.0,23942.0,6533.0,evening
1854,603,501,12.0,103435.0,27813.0,day
1855,603,501,14.0,114129.0,30381.0,evening
1856,603,501,15.0,109809.0,28186.0,morning
1857,603,601,244.0,1133099.0,318504.0,day
1858,603,601,127.0,592513.0,166494.0,evening
1859,603,601,169.0,812552.0,228704.0,morning
1860,603,601,24.0,107785.0,30481.0,night
1861,603,602,1758.0,5127071.0,1417359.0,day
1862,603,602,1184.0,3471029.0,965218.0,evening
1863,603,602,1255.0,3630010.0,1001270.0,morning
1864,603,602,193.0,567202.0,157240.0,night
1865,603,603,2207.0,2707904.0,836426.0,day
1866,603,603,2270.0,2762860.0,849772.0,evening
1867,603,603,640.0,809823.0,248765.0,morning
1868,603,603,236.0,313588.0,95066.0,night
1869,603,701,164.0,803709.0,213043.0,day
1870,603,701,86.0,425501.0,112837.0,evening
1871,603,701,90.0,488171.0,130011.0,morning
1872,603,701,17.0,85589.0,22795.0,night
1873,603,702,8.0,57386.0,15718.0,day
1874,603,702,10.0,67049.0,18092.0,evening
1875,603,702,1.0,6593.0,1794.0,morning
1876,603,702,1.0,7482.0,2099.0,night
1877,701,000,2.0,38948.0,10088.0,evening
1878,701,101,22.0,233707.0,59601.0,day
1879,701,101,9.0,90697.0,22923.0,evening
1880,701,101,5.0,46545.0,11678.0,morning
1881,701,101,1.0,9759.0,2452.0,night
1882,701,102,3.0,32835.0,8386.0,day
1883,701,102,5.0,56619.0,14432.0,evening
1884,701,102,1.0,10837.0,2754.0,morning
1885,701,103,10.0,114875.0,30426.0,day
1886,701,103,8.0,92096.0,24341.0,evening
1887,701,103,5.0,62258.0,16093.0,morning
1888,701,103,5.0,57305.0,15096.0,night
1889,701,104,4.0,45685.0,12097.0,day
1890,701,104,5.0,50050.0,13690.0,morning
1891,701,105,1.0,14321.0,3786.0,evening
1892,701,201,1.0,11674.0,3099.0,day
1893,701,201,2.0,23838.0,6436.0,evening
1894,701,201,1.0,13695.0,3610.0,night
1895,701,202,2.0,28118.0,7366.0,day
1896,701,202,1.0,14479.0,3783.0,evening
1897,701,202,1.0,15125.0,3919.0,morning
1898,701,203,1.0,13921.0,3899.0,day
1899,701,203,2.0,24758.0,7086.0,evening
1900,701,204,1.0,14835.0,4299.0,day
1901,701,204,2.0,30646.0,8476.0,evening
1902,701,204,5.0,75410.0,20840.0,morning
1903,701,301,125.0,921433.0,233618.0,day
1904,701,301,98.0,776416.0,196030.0,evening
1905,701,301,42.0,315784.0,79991.0,morning
1906,701,301,10.0,79391.0,20140.0,night
1907,701,302,23.0,194901.0,52101.0,day
1908,701,302,16.0,132258.0,35327.0,evening
1909,701,302,3.0,25464.0,6805.0,morning
1910,701,302,5.0,43801.0,11847.0,night
1911,701,303,28.0,226506.0,60341.0,day
1912,701,303,23.0,195274.0,51792.0,evening
1913,701,303,22.0,208954.0,55257.0,morning
1914,701,303,1.0,8630.0,2207.0,night
1915,701,304,6.0,65620.0,18000.0,day
1916,701,304,2.0,20815.0,5630.0,evening
1917,701,304,2.0,22450.0,6209.0,morning
1918,701,305,64.0,513462.0,136063.0,day
1919,701,305,38.0,306184.0,82564.0,evening
1920,701,305,20.0,171072.0,45387.0,morning
1921,701,305,5.0,37610.0,10154.0,night
1922,701,401,3.0,33775.0,9739.0,day
1923,701,401,1.0,11869.0,3327.0,evening
1924,701,402,6.0,72445.0,20000.0,day
1925,701,402,3.0,36096.0,9987.0,evening
1926,701,404,67.0,483787.0,137924.0,day
1927,701,404,20.0,150974.0,42841.0,evening
1928,701,404,3.0,25886.0,7361.0,morning
1929,701,404,3.0,22159.0,6266.0,night
1930,701,501,466.0,2172448.0,584278.0,day
1931,701,501,319.0,1494960.0,401459.0,evening
1932,701,501,155.0,820438.0,217412.0,morning
1933,701,501,25.0,129649.0,34765.0,night
1934,701,601,237.0,1325327.0,350215.0,day
1935,701,601,118.0,675362.0,177055.0,evening
1936,701,601,69.0,403031.0,106629.0,morning
1937,701,601,17.0,101136.0,26601.0,night
1938,701,602,4167.0,9185712.0,2495465.0,day
1939,701,602,2595.0,6427260.0,1782208.0,evening
1940,701,602,1131.0,2919022.0,783847.0,morning
1941,701,602,506.0,1386877.0,387031.0,night
1942,701,603,146.0,729163.0,198802.0,day
1943,701,603,136.0,715905.0,195391.0,evening
1944,701,603,27.0,132799.0,36095.0,morning
1945,701,603,29.0,138355.0,37958.0,night
1946,701,701,11637.0,11638825.0,3232778.0,day
1947,701,701,9337.0,8916449.0,2497434.0,evening
1948,701,701,5395.0,5549205.0,1514418.0,morning
1949,701,701,1337.0,1388222.0,386473.0,night
1950,701,702,1043.0,1917744.0,644364.0,day
1951,701,702,872.0,1608294.0,539737.0,evening
1952,701,702,274.0,504829.0,165131.0,morning
1953,701,702,253.0,450242.0,150644.0,night
1954,702,000,1.0,15649.0,4384.0,day
1955,702,101,6.0,67361.0,16690.0,day
1956,702,102,3.0,37685.0,9493.0,day
1957,702,103,2.0,24078.0,6142.0,morning
1958,702,104,2.0,24030.0,6286.0,evening
1959,702,104,1.0,11052.0,2821.0,morning
1960,702,202,1.0,13595.0,3756.0,morning
1961,702,203,2.0,25752.0,7246.0,day
1962,702,203,1.0,13392.0,3721.0,evening
1963,702,204,1.0,14131.0,3858.0,evening
1964,702,301,11.0,90250.0,22227.0,day
1965,702,301,5.0,42465.0,10544.0,evening
1966,702,301,31.0,251627.0,61732.0,morning
1967,702,301,5.0,43020.0,10430.0,night
1968,702,302,2.0,20281.0,5326.0,day
1969,702,302,2.0,17866.0,4564.0,evening
1970,702,302,1.0,9474.0,2470.0,morning
1971,702,303,2.0,18592.0,4844.0,day
1972,702,303,3.0,26092.0,6738.0,evening
1973,702,303,1.0,8041.0,2007.0,morning
1974,702,303,2.0,17957.0,4676.0,night
1975,702,304,1.0,9470.0,2681.0,day
1976,702,304,1.0,9612.0,2570.0,morning
1977,702,304,1.0,9800.0,2584.0,night
1978,702,305,49.0,353829.0,90027.0,day
1979,702,305,29.0,211952.0,54973.0,evening
1980,702,305,20.0,142159.0,36417.0,morning
1981,702,305,2.0,14845.0,3890.0,night
1982,702,401,1.0,9593.0,2636.0,day
1983,702,402,1.0,9533.0,2552.0,day
1984,702,402,1.0,10905.0,2971.0,evening
1985,702,404,3.0,19530.0,5467.0,day
1986,702,404,11.0,78181.0,21740.0,evening
1987,702,404,4.0,30086.0,8690.0,morning
1988,702,404,2.0,11584.0,3072.0,night
1989,702,501,606.0,1733573.0,452520.0,day
1990,702,501,407.0,1206755.0,314399.0,evening
1991,702,501,109.0,376197.0,95605.0,morning
1992,702,501,38.0,132125.0,34193.0,night
1993,702,601,47.0,297548.0,75734.0,day
1994,702,601,41.0,258443.0,65549.0,evening
1995,702,601,29.0,184694.0,46919.0,morning
1996,702,601,5.0,30943.0,7844.0,night
1997,702,602,410.0,1468304.0,371026.0,day
1998,702,602,317.0,1078728.0,279762.0,evening
1999,702,602,265.0,845167.0,204697.0,morning
2000,702,602,47.0,152874.0,39892.0,night
2001,702,603,7.0,54134.0,14134.0,day
2002,702,603,5.0,31401.0,8044.0,evening
2003,702,603,1.0,8120.0,2105.0,morning
2004,702,603,2.0,13642.0,3538.0,night
2005,702,701,1206.0,2134959.0,536430.0,day
2006,702,701,731.0,1369287.0,343875.0,evening
2007,702,701,930.0,1647999.0,410317.0,morning
2008,702,701,90.0,179472.0,45971.0,night
2009,702,702,2167.0,1407411.0,386028.0,day
2010,702,702,1923.0,1219119.0,346798.0,evening
2011,702,702,1206.0,768895.0,195457.0,morning
2012,702,702,140.0,87485.0,23954.0,night
