,start_district,finish_district,count,total_distance,total_duration,day
3178,603,104,1.0,8817.0,2420.0,2.0
3179,603,104,1.0,10840.0,2884.0,3.0
3180,603,104,1.0,9438.0,2510.0,4.0
3181,603,104,1.0,8730.0,2346.0,6.0
3182,603,105,1.0,14435.0,3918.0,1.0
3183,603,201,1.0,11076.0,2929.0,2.0
3184,603,203,1.0,12296.0,3369.0,3.0
3185,603,203,1.0,13334.0,3673.0,6.0
3186,603,301,70.0,467440.0,122451.0,0.0
3187,603,301,60.0,400189.0,104395.0,1.0
3188,603,301,48.0,324274.0,84898.0,2.0
3189,603,301,71.0,478791.0,125175.0,3.0
3190,603,301,53.0,362052.0,94236.0,4.0
3191,603,301,43.0,295234.0,77147.0,5.0
3192,603,301,61.0,427633.0,111455.0,6.0
3193,603,302,2.0,14352.0,3972.0,0.0
3194,603,302,3.0,23293.0,6379.0,1.0
3195,603,302,3.0,19614.0,5358.0,2.0
3196,603,302,3.0,21298.0,5914.0,3.0
3197,603,302,9.0,66579.0,18279.0,4.0
3198,603,302,4.0,33972.0,9431.0,6.0
3199,603,303,5.0,35557.0,9759.0,0.0
3200,603,303,21.0,165106.0,45230.0,1.0
3201,603,303,19.0,150276.0,41232.0,2.0
3202,603,303,19.0,145960.0,40101.0,3.0
3203,603,303,18.0,138886.0,37892.0,4.0
3204,603,303,15.0,116276.0,32069.0,5.0
3205,603,303,8.0,58995.0,16145.0,6.0
3206,603,304,1.0,9395.0,2551.0,1.0
3207,603,304,1.0,8336.0,2165.0,3.0
3208,603,304,1.0,8361.0,2308.0,4.0
3209,603,304,2.0,19543.0,5483.0,6.0
3210,603,305,2.0,17925.0,4762.0,0.0
3211,603,305,8.0,67955.0,17745.0,1.0
3212,603,305,8.0,72096.0,18995.0,2.0
3213,603,305,11.0,99260.0,25911.0,3.0
3214,603,305,9.0,81253.0,21203.0,4.0
3215,603,305,4.0,36462.0,9474.0,5.0
3216,603,305,7.0,63542.0,16620.0,6.0
3217,603,404,1.0,12431.0,3354.0,0.0
3218,603,404,1.0,11543.0,3049.0,2.0
3219,603,404,1.0,10566.0,2946.0,5.0
3220,603,404,1.0,11511.0,3179.0,6.0
3221,603,501,5.0,40992.0,10911.0,0.0
3222,603,501,13.0,104156.0,27454.0,1.0
3223,603,501,4.0,31848.0,8577.0,2.0
3224,603,501,6.0,45644.0,11857.0,3.0
3225,603,501,5.0,43911.0,11760.0,4.0
3226,603,501,5.0,38939.0,10217.0,5.0
3227,603,501,3.0,21883.0,5604.0,6.0
3228,603,601,71.0,334659.0,94419.0,0.0
3229,603,601,69.0,325100.0,91153.0,1.0
3230,603,601,89.0,426356.0,119164.0,2.0
3231,603,601,109.0,500423.0,140521.0,3.0
3232,603,601,68.0,318646.0,89540.0,4.0
3233,603,601,71.0,327754.0,92626.0,5.0
3234,603,601,87.0,413011.0,116760.0,6.0
3235,603,602,633.0,1918343.0,533049.0,0.0
3236,603,602,617.0,1773064.0,489518.0,1.0
3237,603,602,617.0,1792046.0,498033.0,2.0
3238,603,602,636.0,1818823.0,503045.0,3.0
3239,603,602,657.0,1870623.0,514550.0,4.0
3240,603,602,565.0,1629165.0,449748.0,5.0
3241,603,602,665.0,1993248.0,553144.0,6.0
3242,603,603,967.0,1190616.0,367233.0,0.0
3243,603,603,710.0,891789.0,273385.0,1.0
3244,603,603,675.0,825897.0,254372.0,2.0
3245,603,603,690.0,838632.0,257426.0,3.0
3246,603,603,727.0,897216.0,276550.0,4.0
3247,603,603,667.0,813065.0,250966.0,5.0
3248,603,603,917.0,1136960.0,350097.0,6.0
3249,603,701,60.0,296990.0,78715.0,0.0
3250,603,701,49.0,243680.0,64274.0,1.0
3251,603,701,52.0,250413.0,66468.0,2.0
3252,603,701,49.0,248469.0,65943.0,3.0
3253,603,701,48.0,252559.0,67328.0,4.0
3254,603,701,46.0,236529.0,62790.0,5.0
3255,603,701,53.0,274330.0,73168.0,6.0
3256,603,702,1.0,6702.0,1783.0,0.0
3257,603,702,7.0,52883.0,14602.0,1.0
3258,603,702,3.0,18477.0,4989.0,2.0
3259,603,702,4.0,27837.0,7501.0,3.0
3260,603,702,3.0,18997.0,5122.0,4.0
3261,603,702,2.0,13614.0,3706.0,5.0
3262,701,000,1.0,19519.0,5066.0,1.0
3263,701,000,1.0,19429.0,5022.0,2.0
3264,701,101,2.0,20388.0,5304.0,0.0
3265,701,101,3.0,29810.0,7557.0,1.0
3266,701,101,1.0,9258.0,2374.0,2.0
3267,701,101,2.0,20901.0,5284.0,3.0
3268,701,101,10.0,100596.0,25283.0,4.0
3269,701,101,6.0,64993.0,16576.0,5.0
3270,701,101,13.0,134762.0,34276.0,6.0
3271,701,102,1.0,12487.0,3187.0,0.0
3272,701,102,1.0,10837.0,2754.0,3.0
3273,701,102,1.0,10837.0,2754.0,4.0
3274,701,102,4.0,43575.0,11015.0,5.0
3275,701,102,2.0,22555.0,5862.0,6.0
3276,701,103,4.0,50283.0,13258.0,0.0
3277,701,103,8.0,89188.0,23569.0,1.0
3278,701,103,4.0,44544.0,11709.0,2.0
3279,701,103,4.0,48260.0,12632.0,3.0
3280,701,103,4.0,45190.0,12049.0,4.0
3281,701,103,4.0,49069.0,12739.0,6.0
3282,701,104,1.0,10904.0,2957.0,1.0
3283,701,104,2.0,20020.0,5476.0,2.0
3284,701,104,1.0,10010.0,2738.0,4.0
3285,701,104,2.0,20020.0,5476.0,5.0
3286,701,104,3.0,34781.0,9140.0,6.0
3287,701,105,1.0,14321.0,3786.0,6.0
3288,701,201,1.0,13695.0,3610.0,0.0
3289,701,201,1.0,12047.0,3337.0,1.0
3290,701,201,1.0,11674.0,3099.0,3.0
3291,701,201,1.0,11791.0,3099.0,4.0
3292,701,202,1.0,14479.0,3783.0,0.0
3293,701,202,2.0,29604.0,7702.0,5.0
3294,701,202,1.0,13639.0,3583.0,6.0
3295,701,203,1.0,12398.0,3467.0,4.0
3296,701,203,1.0,12360.0,3619.0,5.0
3297,701,203,1.0,13921.0,3899.0,6.0
3298,701,204,1.0,14835.0,4299.0,0.0
3299,701,204,2.0,30164.0,8336.0,1.0
3300,701,204,2.0,30405.0,8406.0,2.0
3301,701,204,2.0,30164.0,8336.0,3.0
3302,701,204,1.0,15323.0,4238.0,4.0
3303,701,301,33.0,262033.0,66333.0,0.0
3304,701,301,47.0,348616.0,87746.0,1.0
3305,701,301,29.0,207622.0,52409.0,2.0
3306,701,301,37.0,283407.0,71708.0,3.0
3307,701,301,44.0,333509.0,84135.0,4.0
3308,701,301,44.0,335724.0,85424.0,5.0
3309,701,301,41.0,322113.0,82024.0,6.0
3310,701,302,8.0,71796.0,19335.0,0.0
3311,701,302,10.0,81592.0,21890.0,1.0
3312,701,302,6.0,51435.0,13609.0,2.0
3313,701,302,7.0,56553.0,15088.0,3.0
3314,701,302,6.0,48069.0,12851.0,4.0
3315,701,302,6.0,48932.0,13103.0,5.0
3316,701,302,4.0,38047.0,10204.0,6.0
3317,701,303,4.0,31864.0,8502.0,0.0
3318,701,303,17.0,153158.0,40396.0,1.0
3319,701,303,14.0,120977.0,32180.0,2.0
3320,701,303,17.0,140305.0,37287.0,3.0
3321,701,303,8.0,68912.0,18400.0,4.0
3322,701,303,7.0,64420.0,16891.0,5.0
3323,701,303,7.0,59728.0,15941.0,6.0
3324,701,304,2.0,21747.0,5974.0,0.0
3325,701,304,4.0,43758.0,11893.0,1.0
3326,701,304,2.0,23071.0,6385.0,2.0
3327,701,304,1.0,10333.0,2785.0,3.0
3328,701,304,1.0,9976.0,2802.0,4.0
3329,701,305,18.0,140797.0,37186.0,0.0
3330,701,305,13.0,105117.0,28251.0,1.0
3331,701,305,18.0,141729.0,38524.0,2.0
3332,701,305,17.0,136024.0,35884.0,3.0
3333,701,305,28.0,232710.0,62596.0,4.0
3334,701,305,15.0,121356.0,32119.0,5.0
3335,701,305,18.0,150595.0,39608.0,6.0
3336,701,401,1.0,11056.0,3203.0,1.0
3337,701,401,1.0,11091.0,3202.0,2.0
3338,701,401,1.0,11628.0,3334.0,3.0
3339,701,401,1.0,11869.0,3327.0,6.0
3340,701,402,1.0,12032.0,3329.0,0.0
3341,701,402,1.0,12032.0,3329.0,1.0
3342,701,402,3.0,36349.0,10013.0,2.0
3343,701,402,1.0,12032.0,3329.0,3.0
3344,701,402,1.0,12032.0,3329.0,4.0
3345,701,402,1.0,12032.0,3329.0,5.0
3346,701,402,1.0,12032.0,3329.0,6.0
3347,701,404,6.0,45645.0,12971.0,0.0
3348,701,404,22.0,161115.0,45865.0,1.0
3349,701,404,12.0,86754.0,24688.0,2.0
3350,701,404,21.0,154476.0,43815.0,3.0
3351,701,404,19.0,141867.0,40442.0,4.0
3352,701,404,8.0,56656.0,16254.0,5.0
3353,701,404,5.0,36293.0,10357.0,6.0
3354,701,501,116.0,556860.0,149825.0,0.0
3355,701,501,133.0,632050.0,168943.0,1.0
3356,701,501,156.0,740862.0,198571.0,2.0
3357,701,501,168.0,795730.0,213288.0,3.0
3358,701,501,141.0,668972.0,178501.0,4.0
3359,701,501,126.0,611491.0,164404.0,5.0
3360,701,501,125.0,611530.0,164382.0,6.0
3361,701,601,53.0,300983.0,79500.0,0.0
3362,701,601,71.0,409896.0,107847.0,1.0
3363,701,601,77.0,441673.0,116558.0,2.0
3364,701,601,77.0,427046.0,112651.0,3.0
3365,701,601,58.0,318783.0,84559.0,4.0
3366,701,601,60.0,345326.0,90827.0,5.0
3367,701,601,45.0,261149.0,68558.0,6.0
3368,701,602,1049.0,2812965.0,772018.0,0.0
3369,701,602,1280.0,2882819.0,789947.0,1.0
3370,701,602,1326.0,3013281.0,820032.0,2.0
3371,701,602,1318.0,2971619.0,810910.0,3.0
3372,701,602,1279.0,2914741.0,794252.0,4.0
3373,701,602,1141.0,2613238.0,718950.0,5.0
3374,701,602,1006.0,2710208.0,742442.0,6.0
3375,701,603,62.0,305009.0,83219.0,0.0
3376,701,603,48.0,230111.0,63006.0,1.0
3377,701,603,45.0,234832.0,63788.0,2.0
3378,701,603,51.0,254875.0,69510.0,3.0
3379,701,603,40.0,219347.0,59852.0,4.0
3380,701,603,42.0,210799.0,57713.0,5.0
3381,701,603,50.0,261249.0,71158.0,6.0
3382,701,701,3227.0,3180208.0,883087.0,0.0
3383,701,701,3952.0,3916988.0,1086791.0,1.0
3384,701,701,4125.0,4068116.0,1129208.0,2.0
3385,701,701,4314.0,4287958.0,1192281.0,3.0
3386,701,701,4136.0,4128767.0,1143579.0,4.0
3387,701,701,4122.0,4138999.0,1148787.0,5.0
3388,701,701,3830.0,3771665.0,1047370.0,6.0
3389,701,702,350.0,660569.0,219545.0,0.0
3390,701,702,364.0,651480.0,219894.0,1.0
3391,701,702,368.0,682198.0,226087.0,2.0
3392,701,702,351.0,644418.0,215883.0,3.0
3393,701,702,357.0,633686.0,213902.0,4.0
3394,701,702,330.0,611418.0,205277.0,5.0
3395,701,702,322.0,597340.0,199288.0,6.0
3396,702,000,1.0,15649.0,4384.0,2.0
3397,702,101,3.0,33789.0,8190.0,3.0
3398,702,101,1.0,11546.0,2932.0,4.0
3399,702,101,2.0,22026.0,5568.0,6.0
3400,702,102,1.0,12595.0,3273.0,1.0
3401,702,102,2.0,25090.0,6220.0,6.0
3402,702,103,1.0,11497.0,2948.0,3.0
3403,702,103,1.0,12581.0,3194.0,6.0
3404,702,104,1.0,11052.0,2821.0,0.0
3405,702,104,2.0,24030.0,6286.0,5.0
3406,702,202,1.0,13595.0,3756.0,5.0
3407,702,203,3.0,39144.0,10967.0,0.0
3408,702,204,1.0,14131.0,3858.0,2.0
3409,702,301,3.0,23041.0,5592.0,0.0
3410,702,301,7.0,57080.0,14152.0,1.0
3411,702,301,14.0,119044.0,29122.0,2.0
3412,702,301,7.0,57255.0,14075.0,3.0
3413,702,301,9.0,72398.0,17661.0,4.0
3414,702,301,6.0,46529.0,11450.0,5.0
3415,702,301,6.0,52015.0,12881.0,6.0
3416,702,302,2.0,17866.0,4564.0,1.0
3417,702,302,1.0,10807.0,2856.0,2.0
3418,702,302,1.0,9474.0,2470.0,4.0
3419,702,302,1.0,9474.0,2470.0,6.0
3420,702,303,2.0,17105.0,4366.0,0.0
3421,702,303,1.0,9296.0,2422.0,1.0
3422,702,303,2.0,17835.0,4642.0,2.0
3423,702,303,3.0,26446.0,6835.0,6.0
3424,702,304,1.0,9470.0,2681.0,1.0
3425,702,304,2.0,19412.0,5154.0,5.0
3426,702,305,16.0,110337.0,28085.0,0.0
3427,702,305,17.0,133254.0,35564.0,1.0
3428,702,305,9.0,59166.0,14744.0,2.0
3429,702,305,23.0,171129.0,44182.0,3.0
3430,702,305,13.0,94961.0,24314.0,4.0
3431,702,305,8.0,54969.0,13681.0,5.0
3432,702,305,14.0,98969.0,24737.0,6.0
3433,702,401,1.0,9593.0,2636.0,1.0
3434,702,402,2.0,20438.0,5523.0,4.0
3435,702,404,1.0,5792.0,1536.0,0.0
3436,702,404,4.0,30235.0,8624.0,1.0
3437,702,404,4.0,26256.0,7240.0,2.0
3438,702,404,4.0,29524.0,8219.0,4.0
3439,702,404,3.0,18534.0,5019.0,5.0
3440,702,404,4.0,29040.0,8331.0,6.0
3441,702,501,108.0,361685.0,93261.0,0.0
3442,702,501,215.0,633037.0,165567.0,1.0
3443,702,501,192.0,544357.0,141863.0,2.0
3444,702,501,221.0,662590.0,172054.0,3.0
3445,702,501,173.0,483535.0,126046.0,4.0
3446,702,501,145.0,430735.0,112125.0,5.0
3447,702,501,106.0,332711.0,85801.0,6.0
3448,702,601,22.0,140655.0,36120.0,0.0
3449,702,601,8.0,48831.0,12237.0,1.0
3450,702,601,13.0,85675.0,21789.0,2.0
3451,702,601,20.0,128022.0,32254.0,3.0
3452,702,601,17.0,107835.0,27348.0,4.0
3453,702,601,11.0,66506.0,16819.0,5.0
3454,702,601,31.0,194104.0,49479.0,6.0
3455,702,602,144.0,516748.0,130535.0,0.0
3456,702,602,141.0,490892.0,124829.0,1.0
3457,702,602,163.0,524441.0,132449.0,2.0
3458,702,602,159.0,553268.0,138719.0,3.0
3459,702,602,128.0,436218.0,108759.0,4.0
3460,702,602,134.0,442763.0,111886.0,5.0
3461,702,602,170.0,580743.0,148200.0,6.0
3462,702,603,4.0,28396.0,7376.0,0.0
3463,702,603,5.0,39099.0,10214.0,1.0
3464,702,603,3.0,18796.0,4848.0,3.0
3465,702,603,2.0,13440.0,3426.0,4.0
3466,702,603,1.0,7566.0,1957.0,5.0
3467,702,701,373.0,694100.0,173359.0,0.0
3468,702,701,440.0,787512.0,198864.0,1.0
3469,702,701,445.0,801758.0,201234.0,2.0
3470,702,701,446.0,797973.0,200695.0,3.0
3471,702,701,465.0,827018.0,207214.0,4.0
3472,702,701,414.0,743030.0,185335.0,5.0
3473,702,701,374.0,680326.0,169892.0,6.0
3474,702,702,652.0,403727.0,109134.0,0.0
3475,702,702,793.0,526374.0,147396.0,1.0
3476,702,702,771.0,512008.0,140731.0,2.0
3477,702,702,940.0,585502.0,159810.0,3.0
3478,702,702,847.0,550407.0,147659.0,4.0
3479,702,702,759.0,474726.0,132213.0,5.0
3480,702,702,674.0,430166.0,115294.0,6.0
